auction_date_transformed,auction_id,bstock_category_name,bid_date,bid_id,bidder_id,bid_amount_transformed
2022-10-07,1662632,"Apparel, Footwear & Accessories","2022-10-07 17:02:04.000000 UTC",18047877,5e9bf479c8ce886c85a237b9,1200
2022-10-07,1662632,"Apparel, Footwear & Accessories","2022-10-07 17:05:01.000000 UTC",18047909,62e329abff03c2000d83079d,1444
2022-10-07,1662632,"Apparel, Footwear & Accessories","2022-10-07 17:02:45.000000 UTC",18047883,62a227deff03c2000b28e506,1500
2022-10-07,1662632,"Apparel, Footwear & Accessories","2022-10-07 17:05:24.000000 UTC",18047918,5e9bf479c8ce886c85a237b9,1600
2022-10-07,1662632,"Apparel, Footwear & Accessories","2022-10-07 17:06:09.000000 UTC",18047932,62e329abff03c2000d83079d,1666
2022-10-07,1662632,"Apparel, Footwear & Accessories","2022-10-07 17:06:53.000000 UTC",18047950,5e9bf479c8ce886c85a237b9,1800
2022-10-07,1662632,"Apparel, Footwear & Accessories","2022-10-07 17:08:24.000000 UTC",18047977,62e329abff03c2000d83079d,1888
2022-10-07,1662632,"Apparel, Footwear & Accessories","2022-10-07 17:10:22.000000 UTC",18048006,5e9bf479c8ce886c85a237b9,1900
2022-10-07,1662632,"Apparel, Footwear & Accessories","2022-10-07 17:11:34.000000 UTC",18048032,5e9bf479c8ce886c85a237b9,2000
2022-10-07,1662633,"Apparel, Footwear & Accessories","2022-10-04 20:46:06.000000 UTC",18013706,62e329abff03c2000d83079d,222
2022-10-07,1662633,"Apparel, Footwear & Accessories","2022-10-07 03:05:33.000000 UTC",18045434,60f9ad9cc8ce886da7e41b40,272
2022-10-07,1662633,"Apparel, Footwear & Accessories","2022-10-07 05:36:18.000000 UTC",18045878,62de2eb5ff03c2000f137373,351
2022-10-07,1662633,"Apparel, Footwear & Accessories","2022-10-07 05:36:42.000000 UTC",18045879,62de2eb5ff03c2000f137373,501
2022-10-07,1662633,"Apparel, Footwear & Accessories","2022-10-07 16:56:48.000000 UTC",18047818,62e329abff03c2000d83079d,777
2022-10-07,1662633,"Apparel, Footwear & Accessories","2022-10-07 16:56:54.000000 UTC",18047817,62e329abff03c2000d83079d,888
2022-10-07,1662633,"Apparel, Footwear & Accessories","2022-10-07 16:57:00.000000 UTC",18047820,62e329abff03c2000d83079d,999
2022-10-07,1662633,"Apparel, Footwear & Accessories","2022-10-05 14:25:07.000000 UTC",18017826,5b871bbfe3d4600e8076cc5f,1000
2022-10-07,1662633,"Apparel, Footwear & Accessories","2022-10-07 16:57:08.000000 UTC",18047821,62e329abff03c2000d83079d,1222
2022-10-07,1662633,"Apparel, Footwear & Accessories","2022-10-07 17:06:42.000000 UTC",18047941,62e329abff03c2000d83079d,1333
2022-10-07,1662633,"Apparel, Footwear & Accessories","2022-10-07 17:05:45.000000 UTC",18047921,5e9bf479c8ce886c85a237b9,1400
2022-10-07,1662633,"Apparel, Footwear & Accessories","2022-10-07 17:06:48.000000 UTC",18047951,62e329abff03c2000d83079d,1444
2022-10-07,1662633,"Apparel, Footwear & Accessories","2022-10-07 17:07:47.000000 UTC",18047970,62e329abff03c2000d83079d,1555
2022-10-07,1662633,"Apparel, Footwear & Accessories","2022-10-07 17:07:14.000000 UTC",18047960,5e9bf479c8ce886c85a237b9,1600
2022-10-07,1662633,"Apparel, Footwear & Accessories","2022-10-07 17:08:03.000000 UTC",18047972,62e329abff03c2000d83079d,1677
2022-10-07,1662633,"Apparel, Footwear & Accessories","2022-10-07 17:10:55.000000 UTC",18048015,5e9bf479c8ce886c85a237b9,1800
2022-10-07,1662633,"Apparel, Footwear & Accessories","2022-10-07 17:11:03.000000 UTC",18048019,5e9bf479c8ce886c85a237b9,1900
2022-10-07,1662633,"Apparel, Footwear & Accessories","2022-10-07 17:10:20.000000 UTC",18048003,62a227deff03c2000b28e506,2000
2022-10-07,1662633,"Apparel, Footwear & Accessories","2022-10-07 17:17:18.000000 UTC",18048113,5e9bf479c8ce886c85a237b9,2000
2022-10-07,1662633,"Apparel, Footwear & Accessories","2022-10-07 17:17:24.000000 UTC",18048117,5e9bf479c8ce886c85a237b9,2100
2022-10-07,1662633,"Apparel, Footwear & Accessories","2022-10-07 17:24:28.000000 UTC",18048197,62a227deff03c2000b28e506,2200
2022-10-07,1662633,"Apparel, Footwear & Accessories","2022-10-07 17:27:29.000000 UTC",18048224,5e9bf479c8ce886c85a237b9,2300
2022-10-07,1662633,"Apparel, Footwear & Accessories","2022-10-07 17:32:16.000000 UTC",18048295,5e9bf479c8ce886c85a237b9,2430
2022-10-07,1662633,"Apparel, Footwear & Accessories","2022-10-07 17:30:54.000000 UTC",18048274,62a227deff03c2000b28e506,2500
2022-10-07,1662633,"Apparel, Footwear & Accessories","2022-10-07 17:32:35.000000 UTC",18048302,5e9bf479c8ce886c85a237b9,2500
2022-10-07,1662633,"Apparel, Footwear & Accessories","2022-10-07 17:33:01.000000 UTC",18048307,5e9bf479c8ce886c85a237b9,2600
2022-10-07,1662634,"Apparel, Footwear & Accessories","2022-10-04 20:39:14.000000 UTC",18013607,62e329abff03c2000d83079d,125
2022-10-07,1662634,"Apparel, Footwear & Accessories","2022-10-04 20:39:23.000000 UTC",18013609,62e329abff03c2000d83079d,333
2022-10-07,1662634,"Apparel, Footwear & Accessories","2022-10-04 20:34:29.000000 UTC",18013491,60130b4ac8ce886da943b405,500
2022-10-07,1662634,"Apparel, Footwear & Accessories","2022-10-04 21:49:37.000000 UTC",18014223,572cfa67421aa90c80a34448,600
2022-10-07,1662634,"Apparel, Footwear & Accessories","2022-10-06 17:22:21.000000 UTC",18032600,54c3586f421aa90e94a53497,755
2022-10-07,1662634,"Apparel, Footwear & Accessories","2022-10-06 17:22:31.000000 UTC",18032607,54c3586f421aa90e94a53497,880
2022-10-07,1662634,"Apparel, Footwear & Accessories","2022-10-06 17:22:49.000000 UTC",18032615,54c3586f421aa90e94a53497,1165
2022-10-07,1662634,"Apparel, Footwear & Accessories","2022-10-06 17:26:08.000000 UTC",18032710,54c3586f421aa90e94a53497,1265
2022-10-07,1662634,"Apparel, Footwear & Accessories","2022-10-05 02:03:10.000000 UTC",18015971,5d687a77e3d460052b26884d,1500
2022-10-07,1662634,"Apparel, Footwear & Accessories","2022-10-07 05:38:34.000000 UTC",18045882,62de2eb5ff03c2000f137373,1551
2022-10-07,1662634,"Apparel, Footwear & Accessories","2022-10-06 17:26:17.000000 UTC",18032715,54c3586f421aa90e94a53497,1565
2022-10-07,1662634,"Apparel, Footwear & Accessories","2022-10-07 05:38:56.000000 UTC",18045883,62de2eb5ff03c2000f137373,1601
2022-10-07,1662634,"Apparel, Footwear & Accessories","2022-10-07 05:39:12.000000 UTC",18045884,62de2eb5ff03c2000f137373,1651
2022-10-07,1662634,"Apparel, Footwear & Accessories","2022-10-07 16:55:25.000000 UTC",18047801,62e329abff03c2000d83079d,1777
2022-10-07,1662634,"Apparel, Footwear & Accessories","2022-10-07 16:53:51.000000 UTC",18047793,5e9bf479c8ce886c85a237b9,1800
2022-10-07,1662634,"Apparel, Footwear & Accessories","2022-10-07 16:56:08.000000 UTC",18047810,62e329abff03c2000d83079d,1888
2022-10-07,1662634,"Apparel, Footwear & Accessories","2022-10-07 16:56:21.000000 UTC",18047812,5e9bf479c8ce886c85a237b9,2000
2022-10-07,1662634,"Apparel, Footwear & Accessories","2022-10-07 16:58:02.000000 UTC",18047836,5e9bf479c8ce886c85a237b9,2100
2022-10-07,1662634,"Apparel, Footwear & Accessories","2022-10-07 16:58:24.000000 UTC",18047839,5e9bf479c8ce886c85a237b9,2200
2022-10-07,1662634,"Apparel, Footwear & Accessories","2022-10-07 16:57:26.000000 UTC",18047826,62e329abff03c2000d83079d,2222
2022-10-07,1662634,"Apparel, Footwear & Accessories","2022-10-07 16:58:39.000000 UTC",18047841,5e9bf479c8ce886c85a237b9,2325
2022-10-07,1662634,"Apparel, Footwear & Accessories","2022-10-07 17:01:47.000000 UTC",18047873,5e9bf479c8ce886c85a237b9,2400
2022-10-07,1662634,"Apparel, Footwear & Accessories","2022-10-07 16:59:37.000000 UTC",18047851,62e329abff03c2000d83079d,2444
2022-10-07,1662634,"Apparel, Footwear & Accessories","2022-10-07 17:00:25.000000 UTC",18047859,62e329abff03c2000d83079d,2555
2022-10-07,1662634,"Apparel, Footwear & Accessories","2022-10-07 17:06:24.000000 UTC",18047938,5e9bf479c8ce886c85a237b9,2600
2022-10-07,1662634,"Apparel, Footwear & Accessories","2022-10-07 17:07:13.000000 UTC",18047958,60130b4ac8ce886da943b405,2800
2022-10-07,1662634,"Apparel, Footwear & Accessories","2022-10-07 17:07:08.000000 UTC",18047959,62e329abff03c2000d83079d,2888
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-10-28 20:40:00.000000 UTC",18249406,5f5bf9eec8ce880639fe9393,150
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-10-28 20:40:13.000000 UTC",18249414,5f5bf9eec8ce880639fe9393,250
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-10-28 20:40:19.000000 UTC",18249415,5f5bf9eec8ce880639fe9393,350
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-10-28 20:33:58.000000 UTC",18249252,62e329abff03c2000d83079d,444
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-10-28 20:40:24.000000 UTC",18249417,5f5bf9eec8ce880639fe9393,500
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-10-28 23:39:22.000000 UTC",18250626,5f5bf9eec8ce880639fe9393,600
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-10-28 23:10:38.000000 UTC",18250548,5e44b8cbc8ce886c884331ec,666
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-10-28 23:39:29.000000 UTC",18250627,5f5bf9eec8ce880639fe9393,700
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-10-29 23:06:14.000000 UTC",18252705,62f2aa60ff03c2000d858f21,716
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-10-30 23:50:55.000000 UTC",18254431,6359b3f4feb3d7000ca36001,741
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-10-31 04:48:56.000000 UTC",18254910,6359b3f4feb3d7000ca36001,766
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 09:18:27.000000 UTC",18268583,5f7e550bc8ce886da9439fac,900
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 01:11:07.000000 UTC",18267606,5bed1302e3d4600e81d0740d,901
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 11:01:21.000000 UTC",18268686,6359b3f4feb3d7000ca36001,951
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 09:20:38.000000 UTC",18268587,5f7e550bc8ce886da9439fac,1000
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 11:32:59.000000 UTC",18268725,6359b3f4feb3d7000ca36001,1001
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 16:57:38.000000 UTC",18271073,62268dabff03c2000ff41c96,1051
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 16:57:50.000000 UTC",18271078,62268dabff03c2000ff41c96,1101
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 16:57:23.000000 UTC",18271064,54c356f5421aa90e92aab121,1106
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 16:58:00.000000 UTC",18271083,62268dabff03c2000ff41c96,1131
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 16:59:19.000000 UTC",18271121,6359b3f4feb3d7000ca36001,1156
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 16:59:34.000000 UTC",18271126,62268dabff03c2000ff41c96,1181
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 16:59:50.000000 UTC",18271135,6359b3f4feb3d7000ca36001,1206
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:00:01.000000 UTC",18271140,62268dabff03c2000ff41c96,1231
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:00:35.000000 UTC",18271153,6359b3f4feb3d7000ca36001,1256
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:01:00.000000 UTC",18271162,6359b3f4feb3d7000ca36001,1306
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:01:20.000000 UTC",18271167,6359b3f4feb3d7000ca36001,1356
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:00:46.000000 UTC",18271157,62268dabff03c2000ff41c96,1400
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:01:31.000000 UTC",18271170,6359b3f4feb3d7000ca36001,1406
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:02:16.000000 UTC",18271185,6359b3f4feb3d7000ca36001,1456
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:02:53.000000 UTC",18271207,6359b3f4feb3d7000ca36001,1506
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:03:03.000000 UTC",18271211,6359b3f4feb3d7000ca36001,1556
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:01:43.000000 UTC",18271176,62268dabff03c2000ff41c96,1600
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:03:14.000000 UTC",18271213,6359b3f4feb3d7000ca36001,1606
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:04:15.000000 UTC",18271232,6359b3f4feb3d7000ca36001,1656
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:04:25.000000 UTC",18271234,6359b3f4feb3d7000ca36001,1706
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:03:58.000000 UTC",18271225,62268dabff03c2000ff41c96,1750
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:04:44.000000 UTC",18271237,6359b3f4feb3d7000ca36001,1756
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:07:44.000000 UTC",18271350,62e329abff03c2000d83079d,1888
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:06:50.000000 UTC",18271312,62268dabff03c2000ff41c96,2000
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:08:47.000000 UTC",18271396,62268dabff03c2000ff41c96,2200
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:07:54.000000 UTC",18271365,62e329abff03c2000d83079d,2222
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:08:56.000000 UTC",18271403,62268dabff03c2000ff41c96,2300
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:11:23.000000 UTC",18271454,6359b3f4feb3d7000ca36001,2350
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:11:33.000000 UTC",18271459,6359b3f4feb3d7000ca36001,2400
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:11:42.000000 UTC",18271462,6359b3f4feb3d7000ca36001,2450
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:11:53.000000 UTC",18271468,6359b3f4feb3d7000ca36001,2500
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:12:04.000000 UTC",18271477,6359b3f4feb3d7000ca36001,2550
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:09:49.000000 UTC",18271426,62e329abff03c2000d83079d,2555
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:12:19.000000 UTC",18271486,6359b3f4feb3d7000ca36001,2580
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:12:59.000000 UTC",18271515,6359b3f4feb3d7000ca36001,2630
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:13:14.000000 UTC",18271518,6359b3f4feb3d7000ca36001,2680
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:13:25.000000 UTC",18271523,6359b3f4feb3d7000ca36001,2730
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:12:33.000000 UTC",18271491,62e329abff03c2000d83079d,2777
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:13:34.000000 UTC",18271529,6359b3f4feb3d7000ca36001,2780
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:17:22.000000 UTC",18271626,6359b3f4feb3d7000ca36001,2830
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:17:31.000000 UTC",18271631,6359b3f4feb3d7000ca36001,2880
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:17:41.000000 UTC",18271639,6359b3f4feb3d7000ca36001,2930
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:17:55.000000 UTC",18271650,6359b3f4feb3d7000ca36001,2980
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:18:05.000000 UTC",18271656,6359b3f4feb3d7000ca36001,3030
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:18:16.000000 UTC",18271670,6359b3f4feb3d7000ca36001,3080
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:19:54.000000 UTC",18271714,6359b3f4feb3d7000ca36001,3130
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:14:31.000000 UTC",18271555,62e329abff03c2000d83079d,3155
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:20:10.000000 UTC",18271720,6359b3f4feb3d7000ca36001,3180
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:21:24.000000 UTC",18271765,6359b3f4feb3d7000ca36001,3230
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:21:08.000000 UTC",18271755,62e329abff03c2000d83079d,3255
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:21:34.000000 UTC",18271769,6359b3f4feb3d7000ca36001,3280
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:23:54.000000 UTC",18271819,6359b3f4feb3d7000ca36001,3330
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:23:35.000000 UTC",18271813,62e329abff03c2000d83079d,3333
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:24:04.000000 UTC",18271826,6359b3f4feb3d7000ca36001,3358
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:25:07.000000 UTC",18271852,6359b3f4feb3d7000ca36001,3408
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:25:18.000000 UTC",18271863,6359b3f4feb3d7000ca36001,3458
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:25:30.000000 UTC",18271867,6359b3f4feb3d7000ca36001,3508
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:25:54.000000 UTC",18271885,6359b3f4feb3d7000ca36001,3558
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:26:04.000000 UTC",18271888,6359b3f4feb3d7000ca36001,3608
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:30:19.000000 UTC",18272009,6359b3f4feb3d7000ca36001,3658
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:33:02.000000 UTC",18272105,6359b3f4feb3d7000ca36001,3708
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:33:14.000000 UTC",18272109,6359b3f4feb3d7000ca36001,3758
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:24:38.000000 UTC",18271844,62e329abff03c2000d83079d,3777
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:34:28.000000 UTC",18272162,6359b3f4feb3d7000ca36001,3802
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:40:47.000000 UTC",18272362,6359b3f4feb3d7000ca36001,3852
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:41:04.000000 UTC",18272371,6359b3f4feb3d7000ca36001,3902
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:41:18.000000 UTC",18272377,6359b3f4feb3d7000ca36001,3952
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:41:35.000000 UTC",18272388,6359b3f4feb3d7000ca36001,4002
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:44:03.000000 UTC",18272465,6359b3f4feb3d7000ca36001,4052
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:44:14.000000 UTC",18272476,6359b3f4feb3d7000ca36001,4102
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:37:42.000000 UTC",18272261,62e329abff03c2000d83079d,4111
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:44:23.000000 UTC",18272481,6359b3f4feb3d7000ca36001,4136
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:50:10.000000 UTC",18272678,6359b3f4feb3d7000ca36001,4186
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:45:15.000000 UTC",18272498,62e329abff03c2000d83079d,4222
2022-11-01,1682364,"Apparel, Footwear & Accessories","2022-11-01 17:50:35.000000 UTC",18272685,6359b3f4feb3d7000ca36001,4236
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-10-28 20:45:10.000000 UTC",18249529,5d42dd06e3d460052763b8ba,125
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-10-29 22:48:51.000000 UTC",18252688,600ed3a0c8ce886dac844326,175
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-10-29 22:49:14.000000 UTC",18252689,600ed3a0c8ce886dac844326,250
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-10-29 22:51:30.000000 UTC",18252690,600ed3a0c8ce886dac844326,300
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-10-28 20:32:51.000000 UTC",18249218,62e329abff03c2000d83079d,444
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-10-30 00:46:39.000000 UTC",18252848,5e85a1d7c8ce886c84641f51,500
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-10-30 18:07:16.000000 UTC",18253904,54c356f5421aa90e92aab121,506
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-10-30 19:12:54.000000 UTC",18254038,63537c8bfeb3d7000bb32876,535
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-10-30 21:49:05.000000 UTC",18254272,5eac1301c8ce880620f02290,580
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-10-31 19:11:56.000000 UTC",18262657,600ed3a0c8ce886dac844326,750
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-10-31 19:12:09.000000 UTC",18262666,600ed3a0c8ce886dac844326,800
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-10-31 19:21:08.000000 UTC",18262932,54c356f5421aa90e92aab121,976
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-10-30 23:53:44.000000 UTC",18254438,5872eb71421aa90ceab0bb2f,1000
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-10-31 19:22:01.000000 UTC",18262959,54c356f5421aa90e92aab121,1033
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-10-31 23:09:49.000000 UTC",18267140,600ed3a0c8ce886dac844326,1200
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-11-01 00:53:31.000000 UTC",18267522,54c3557e421aa90e95615e14,1250
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-11-01 01:55:38.000000 UTC",18267790,600ed3a0c8ce886dac844326,1300
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-11-01 13:22:51.000000 UTC",18269185,600ed3a0c8ce886dac844326,1400
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-11-01 03:52:53.000000 UTC",18268177,54c36573421aa90e95621bac,1500
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-11-01 15:04:32.000000 UTC",18269844,600ed3a0c8ce886dac844326,1600
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-11-01 15:04:59.000000 UTC",18269845,600ed3a0c8ce886dac844326,1800
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-11-01 14:18:44.000000 UTC",18269549,5872eb71421aa90ceab0bb2f,2000
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-11-01 15:05:20.000000 UTC",18269847,600ed3a0c8ce886dac844326,2000
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-11-01 15:12:53.000000 UTC",18269912,600ed3a0c8ce886dac844326,2025
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-11-01 15:26:26.000000 UTC",18270021,600ed3a0c8ce886dac844326,2075
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-11-01 15:28:28.000000 UTC",18270042,620412efc8ce885c4ac7395f,2150
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-11-01 15:28:35.000000 UTC",18270041,620412efc8ce885c4ac7395f,2250
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-11-01 15:28:50.000000 UTC",18270046,620412efc8ce885c4ac7395f,2450
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-11-01 15:28:58.000000 UTC",18270047,620412efc8ce885c4ac7395f,2550
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-11-01 15:19:51.000000 UTC",18269965,5872eb71421aa90ceab0bb2f,3000
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-11-01 15:32:56.000000 UTC",18270061,620412efc8ce885c4ac7395f,3050
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-11-01 15:36:09.000000 UTC",18270075,620412efc8ce885c4ac7395f,3150
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-11-01 16:02:48.000000 UTC",18270315,620412efc8ce885c4ac7395f,3250
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-11-01 16:59:13.000000 UTC",18271116,5ee99029c8ce8806227dd424,3399
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-11-01 16:59:23.000000 UTC",18271122,5ee99029c8ce8806227dd424,3999
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-11-01 15:33:44.000000 UTC",18270065,5872eb71421aa90ceab0bb2f,4000
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-11-01 16:59:28.000000 UTC",18271127,5ee99029c8ce8806227dd424,4099
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-11-01 17:01:44.000000 UTC",18271177,54c36573421aa90e95621bac,4100
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-11-01 17:03:45.000000 UTC",18271223,54c36573421aa90e95621bac,4200
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-11-01 17:03:58.000000 UTC",18271226,54c36573421aa90e95621bac,4300
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-11-01 17:04:34.000000 UTC",18271238,54c36573421aa90e95621bac,4400
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-11-01 17:05:54.000000 UTC",18271281,54c36573421aa90e95621bac,4500
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-11-01 17:06:52.000000 UTC",18271313,54c36573421aa90e95621bac,4600
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-11-01 17:07:35.000000 UTC",18271338,54c36573421aa90e95621bac,4700
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-11-01 17:03:16.000000 UTC",18271214,5ee99029c8ce8806227dd424,4999
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-11-01 17:08:18.000000 UTC",18271373,62e329abff03c2000d83079d,5555
